2012.04.06,00:00,1.30647,1.31122,1.30480,1.30917,25280
2012.04.09,00:00,1.31010,1.31337,1.30328,1.31051,36225
2012.04.10,00:00,1.31048,1.31440,1.30540,1.30809,73224
2012.04.11,00:00,1.30808,1.31564,1.30660,1.31086,66667
2012.04.12,00:00,1.31086,1.32125,1.31020,1.31867,65798
2012.04.13,00:00,1.31867,1.32011,1.30692,1.30755,61859
2012.04.16,00:00,1.30666,1.31476,1.29946,1.31408,71696
2012.04.17,00:00,1.31412,1.31720,1.30900,1.31259,62508
2012.04.18,00:00,1.31259,1.31407,1.30572,1.31223,66319
2012.04.19,00:00,1.31226,1.31647,1.30691,1.31367,69127
2012.04.20,00:00,1.31367,1.32263,1.31285,1.32166,61553
2012.04.23,00:00,1.31830,1.32100,1.31045,1.31559,60289
2012.04.24,00:00,1.31559,1.32177,1.31447,1.31975,59949
2012.04.25,00:00,1.31958,1.32358,1.31734,1.32162,61915
2012.04.26,00:00,1.32161,1.32625,1.31980,1.32194,52553
2012.04.27,00:00,1.32177,1.32698,1.31571,1.32535,66689
2012.04.30,00:00,1.32372,1.32663,1.32078,1.32384,52035
2012.05.01,00:00,1.32388,1.32830,1.32042,1.32365,40595
2012.05.02,00:00,1.32362,1.32412,1.31214,1.31578,58336
2012.05.03,00:00,1.31576,1.31798,1.30950,1.31519,53609
2012.05.04,00:00,1.31517,1.31780,1.30799,1.30831,53288
2012.05.07,00:00,1.30117,1.30644,1.29543,1.30500,67667
2012.05.08,00:00,1.30499,1.30652,1.29823,1.30051,68976
2012.05.09,00:00,1.30049,1.30070,1.29107,1.29279,76921
2012.05.10,00:00,1.29279,1.29788,1.29237,1.29351,67068
2012.05.11,00:00,1.29349,1.29572,1.29045,1.29158,67639
2012.05.14,00:00,1.28999,1.29042,1.28210,1.28228,68346
2012.05.15,00:00,1.28229,1.28686,1.27216,1.27286,70710
2012.05.16,00:00,1.27285,1.27585,1.26812,1.27153,81153
2012.05.17,00:00,1.27158,1.27488,1.26665,1.26972,73964
2012.05.18,00:00,1.26974,1.27935,1.26415,1.27771,81467
2012.05.21,00:00,1.27634,1.28240,1.27250,1.28177,73483
2012.05.22,00:00,1.28169,1.28190,1.26578,1.26830,74750
2012.05.23,00:00,1.26830,1.26877,1.25450,1.25813,87865
2012.05.24,00:00,1.25816,1.26193,1.25154,1.25317,85983
2012.05.25,00:00,1.25317,1.26025,1.24960,1.25151,71073
2012.05.28,00:00,1.25737,1.26240,1.25246,1.25403,53502
2012.05.29,00:00,1.25402,1.25741,1.24608,1.25016,73667
2012.05.30,00:00,1.25011,1.25049,1.23610,1.23659,79638
2012.05.31,00:00,1.23658,1.24281,1.23363,1.23648,76158
2012.06.01,00:00,1.23645,1.24481,1.22875,1.24328,83250
2012.06.04,00:00,1.24158,1.25093,1.23856,1.24993,63950
2012.06.05,00:00,1.24992,1.25418,1.24098,1.24519,69948
2012.06.06,00:00,1.24527,1.25851,1.24405,1.25816,79456
2012.06.07,00:00,1.25811,1.26249,1.25398,1.25599,76463
2012.06.08,00:00,1.25599,1.25742,1.24353,1.25168,73002
2012.06.11,00:00,1.26388,1.26679,1.24800,1.24830,77340
2012.06.12,00:00,1.24825,1.25286,1.24425,1.25028,78398
2012.06.13,00:00,1.25029,1.26098,1.24735,1.25566,78068
2012.06.14,00:00,1.25562,1.26362,1.25415,1.26320,76760
2012.06.15,00:00,1.26320,1.26642,1.25918,1.26372,68046
2012.06.18,00:00,1.26963,1.27469,1.25565,1.25760,82503
2012.06.19,00:00,1.25760,1.27302,1.25686,1.26846,71911
2012.06.20,00:00,1.26844,1.27425,1.26376,1.27067,72666
2012.06.21,00:00,1.27068,1.27071,1.25313,1.25396,75454
2012.06.22,00:00,1.25397,1.25830,1.25188,1.25679,63503
2012.06.25,00:00,1.25450,1.25577,1.24709,1.25034,56129
2012.06.26,00:00,1.25030,1.25300,1.24410,1.24930,65246
2012.06.27,00:00,1.24893,1.25079,1.24451,1.24688,57579
2012.06.28,00:00,1.24676,1.25239,1.24072,1.24430,67303
2012.06.29,00:00,1.24430,1.26924,1.24323,1.26646,82025
2012.07.02,00:00,1.26765,1.26787,1.25679,1.25768,61237
2012.07.03,00:00,1.25772,1.26266,1.25586,1.26067,52318
2012.07.04,00:00,1.26067,1.26073,1.25079,1.25245,42277
2012.07.05,00:00,1.25241,1.25382,1.23635,1.23904,63963
2012.07.06,00:00,1.23905,1.24011,1.22596,1.22842,60851
2012.07.09,00:00,1.22611,1.23236,1.22556,1.23119,54816
2012.07.10,00:00,1.23114,1.23336,1.22350,1.22491,58411
2012.07.11,00:00,1.22490,1.22964,1.22120,1.22379,56360
2012.07.12,00:00,1.22379,1.22479,1.21669,1.22029,158169
2012.07.13,00:00,1.22031,1.22565,1.21623,1.22405,300739
2012.07.16,00:00,1.22610,1.22902,1.21754,1.22722,268362
2012.07.17,00:00,1.22716,1.23168,1.21891,1.22942,317943
2012.07.18,00:00,1.22937,1.23063,1.22168,1.22832,323595
2012.07.19,00:00,1.22834,1.23243,1.22291,1.22805,320677
2012.07.20,00:00,1.22805,1.22830,1.21443,1.21567,297759
2012.07.23,00:00,1.21208,1.21446,1.20671,1.21165,327321
2012.07.24,00:00,1.21166,1.21380,1.20423,1.20594,203394
2012.07.25,00:00,1.20606,1.21703,1.20534,1.21578,100774
2012.07.26,00:00,1.21575,1.23294,1.21174,1.22827,100896
2012.07.27,00:00,1.22825,1.23899,1.22417,1.22997,106108
2012.07.30,00:00,1.22970,1.23105,1.22250,1.22601,312667
2012.07.31,00:00,1.22600,1.23296,1.22488,1.23037,373823
2012.08.01,00:00,1.23030,1.23364,1.22179,1.22246,370505
2012.08.02,00:00,1.22249,1.24053,1.21336,1.21802,404029
2012.08.03,00:00,1.21794,1.23924,1.21663,1.23800,370507
2012.08.06,00:00,1.23966,1.24434,1.23415,1.24011,377604
2012.08.07,00:00,1.23995,1.24418,1.23758,1.23987,359699
2012.08.08,00:00,1.23980,1.24023,1.23264,1.23643,370976
2012.08.09,00:00,1.23648,1.23872,1.22666,1.23051,371543
2012.08.10,00:00,1.23058,1.23168,1.22413,1.22936,328501
2012.08.13,00:00,1.22902,1.23732,1.22659,1.23316,58675
2012.08.14,00:00,1.23315,1.23855,1.23169,1.23215,62349
2012.08.15,00:00,1.23215,1.23434,1.22639,1.22892,54417
2012.08.16,00:00,1.22900,1.23725,1.22558,1.23554,111531
2012.08.17,00:00,1.23553,1.23819,1.22888,1.23337,55787
2012.08.20,00:00,1.23481,1.23686,1.22951,1.23434,51022
2012.08.21,00:00,1.23446,1.24872,1.23376,1.24717,56366
2012.08.22,00:00,1.24713,1.25377,1.24311,1.25287,56079
2012.08.23,00:00,1.25284,1.25893,1.25234,1.25635,58958
2012.08.24,00:00,1.25626,1.25678,1.24813,1.25118,50482
2012.08.27,00:00,1.25123,1.25354,1.24900,1.24986,48648
2012.08.28,00:00,1.24986,1.25765,1.24650,1.25641,69734
2012.08.29,00:00,1.25640,1.25732,1.25187,1.25293,63513
2012.08.30,00:00,1.25297,1.25636,1.24869,1.25057,63421
2012.08.31,00:00,1.25056,1.26372,1.24935,1.25770,75227
2012.09.03,00:00,1.25713,1.26108,1.25602,1.25920,47024
2012.09.04,00:00,1.25918,1.26276,1.25549,1.25650,65164
2012.09.05,00:00,1.25657,1.26244,1.25015,1.25998,72408
2012.09.06,00:00,1.26000,1.26509,1.25613,1.26305,69741
2012.09.07,00:00,1.26305,1.28083,1.26261,1.28042,64535
2012.09.10,00:00,1.28092,1.28120,1.27557,1.27582,60930
2012.09.11,00:00,1.27583,1.28711,1.27546,1.28548,64747
2012.09.12,00:00,1.28547,1.29364,1.28177,1.28990,64565
2012.09.13,00:00,1.28989,1.30016,1.28535,1.29881,64629
2012.09.14,00:00,1.29883,1.31682,1.29800,1.31194,70268
2012.09.17,00:00,1.31192,1.31716,1.30833,1.31168,68151
2012.09.18,00:00,1.31168,1.31204,1.30292,1.30476,68852
2012.09.19,00:00,1.30472,1.30848,1.29933,1.30483,67737
2012.09.20,00:00,1.30482,1.30589,1.29194,1.29682,68582
2012.09.21,00:00,1.29682,1.30477,1.29555,1.29845,64592
2012.09.24,00:00,1.29778,1.29902,1.28912,1.29300,55783
2012.09.25,00:00,1.29300,1.29707,1.28861,1.29009,60728
2012.09.26,00:00,1.28997,1.29127,1.28352,1.28722,58783
2012.09.27,00:00,1.28727,1.29281,1.28291,1.29124,59850
2012.09.28,00:00,1.29132,1.29596,1.28386,1.28523,59034
2012.10.01,00:00,1.28469,1.29388,1.28036,1.28877,59613
2012.10.02,00:00,1.28876,1.29678,1.28803,1.29189,52370
2012.10.03,00:00,1.29186,1.29369,1.28774,1.29051,50932
2012.10.04,00:00,1.29050,1.30313,1.29008,1.30179,53390
2012.10.05,00:00,1.30174,1.30714,1.29939,1.30290,46893
2012.10.08,00:00,1.30239,1.30253,1.29377,1.29676,45255
2012.10.09,00:00,1.29675,1.29909,1.28588,1.28849,57989
2012.10.10,00:00,1.28847,1.29133,1.28351,1.28749,55187
2012.10.11,00:00,1.28749,1.29517,1.28255,1.29268,56164
2012.10.12,00:00,1.29266,1.29916,1.29224,1.29553,47145
2012.10.15,00:00,1.29535,1.29771,1.28906,1.29487,50082
2012.10.16,00:00,1.29479,1.30607,1.29427,1.30531,53609
2012.10.17,00:00,1.30530,1.31393,1.30526,1.31192,55672
2012.10.18,00:00,1.31185,1.31286,1.30557,1.30661,51259
2012.10.19,00:00,1.30663,1.30767,1.30130,1.30205,44139
2012.10.22,00:00,1.30204,1.30832,1.30155,1.30591,46113
2012.10.23,00:00,1.30590,1.30755,1.29520,1.29863,48060
2012.10.24,00:00,1.29863,1.29966,1.29205,1.29725,47557
2012.10.25,00:00,1.29711,1.30231,1.29270,1.29335,48846
2012.10.26,00:00,1.29335,1.29560,1.28826,1.29349,50506
2012.10.29,00:00,1.29428,1.29435,1.28854,1.29028,38457
2012.10.30,00:00,1.29027,1.29833,1.28860,1.29629,41346
2012.10.31,00:00,1.29624,1.30205,1.29465,1.29566,48698
2012.11.01,00:00,1.29565,1.29825,1.29247,1.29426,46488
2012.11.02,00:00,1.29423,1.29504,1.28213,1.28297,51404
2012.11.05,00:00,1.28159,1.28423,1.27674,1.27956,46617
2012.11.06,00:00,1.27957,1.28265,1.27636,1.28139,48553
2012.11.07,00:00,1.28133,1.28761,1.27364,1.27706,60686
2012.11.08,00:00,1.27704,1.27805,1.27168,1.27463,52442
2012.11.09,00:00,1.27462,1.27897,1.26898,1.27100,51613
2012.11.12,00:00,1.27105,1.27389,1.26977,1.27090,39963
2012.11.13,00:00,1.27091,1.27282,1.26610,1.27036,55430
2012.11.14,00:00,1.27029,1.27786,1.27004,1.27345,53587
2012.11.15,00:00,1.27348,1.28018,1.27173,1.27804,49091
2012.11.16,00:00,1.27795,1.27854,1.26904,1.27368,37912
2012.11.19,00:00,1.27472,1.28198,1.27402,1.28126,26105
2012.11.20,00:00,1.28124,1.28292,1.27650,1.28169,31167
2012.11.21,00:00,1.28167,1.28335,1.27363,1.28289,43886
2012.11.22,00:00,1.28285,1.28988,1.28260,1.28824,40612
2012.11.23,00:00,1.28808,1.29902,1.28683,1.29765,40427
2012.11.26,00:00,1.29663,1.29844,1.29440,1.29713,49962
2012.11.27,00:00,1.29716,1.30086,1.29154,1.29421,61333
2012.11.28,00:00,1.29422,1.29543,1.28801,1.29521,61665
2012.11.29,00:00,1.29509,1.30138,1.29390,1.29782,57191
2012.11.30,00:00,1.29787,1.30277,1.29682,1.30042,53238
2012.12.03,00:00,1.29822,1.30756,1.29822,1.30529,50963
2012.12.04,00:00,1.30524,1.31083,1.30458,1.30935,52171
2012.12.05,00:00,1.30937,1.31263,1.30602,1.30671,51608
2012.12.06,00:00,1.30633,1.30858,1.29503,1.29665,51446
2012.12.07,00:00,1.29667,1.29726,1.28771,1.29299,46633
2012.12.10,00:00,1.28891,1.29462,1.28858,1.29404,45805
2012.12.11,00:00,1.29406,1.30150,1.29287,1.30049,41276
2012.12.12,00:00,1.30048,1.30974,1.29957,1.30734,38331
2012.12.13,00:00,1.30734,1.31002,1.30409,1.30767,38454
2012.12.14,00:00,1.30767,1.31730,1.30663,1.31562,41906
2012.12.17,00:00,1.31690,1.31883,1.31440,1.31631,48677
2012.12.18,00:00,1.31633,1.32384,1.31554,1.32281,47753
2012.12.19,00:00,1.32276,1.33080,1.32230,1.32262,55013
2012.12.20,00:00,1.32265,1.32950,1.31884,1.32439,55548
2012.12.21,00:00,1.32446,1.32521,1.31586,1.31828,58318
2012.12.24,00:00,1.31743,1.32335,1.31712,1.31866,30060
2012.12.25,00:00,1.31831,1.31904,1.31697,1.31858,4737
2012.12.26,00:00,1.31869,1.32540,1.31827,1.32228,22668
2012.12.27,00:00,1.32239,1.32836,1.32015,1.32335,98833
2012.12.28,00:00,1.32359,1.32566,1.31659,1.32156,77584
2012.12.31,00:00,1.32112,1.32344,1.31721,1.31984,40197
2013.01.01,00:00,1.31802,1.31802,1.31802,1.31802,1
2013.01.02,00:00,1.32645,1.32795,1.31570,1.31844,36513
2013.01.03,00:00,1.31858,1.31904,1.30466,1.30486,58275
2013.01.04,00:00,1.30485,1.30896,1.29973,1.30805,84964
2013.01.07,00:00,1.30755,1.31193,1.30172,1.31160,84341
2013.01.08,00:00,1.31159,1.31397,1.30563,1.30808,59764
2013.01.09,00:00,1.30808,1.30959,1.30367,1.30638,55751
2013.01.10,00:00,1.30638,1.32729,1.30387,1.32714,63334
2013.01.11,00:00,1.32707,1.33654,1.32484,1.33362,67766
2013.01.14,00:00,1.33610,1.34038,1.33363,1.33803,173755
2013.01.15,00:00,1.33806,1.33936,1.32833,1.33048,220895
2013.01.16,00:00,1.33054,1.33250,1.32564,1.32883,217891
2013.01.17,00:00,1.32897,1.33874,1.32698,1.33720,211973
2013.01.18,00:00,1.33759,1.33982,1.32804,1.33207,203023
2013.01.21,00:00,1.33110,1.33323,1.33000,1.33116,95417
2013.01.22,00:00,1.33151,1.33715,1.32668,1.33210,211935
2013.01.23,00:00,1.33214,1.33546,1.32642,1.33170,172315
2013.01.24,00:00,1.33169,1.33926,1.32857,1.33742,224290
2013.01.25,00:00,1.33733,1.34792,1.33494,1.34597,279209
2013.01.28,00:00,1.34656,1.34771,1.34245,1.34541,197098
2013.01.29,00:00,1.34535,1.34971,1.34143,1.34905,233285
2013.01.30,00:00,1.34876,1.35876,1.34818,1.35668,233170
2013.01.31,00:00,1.35660,1.35942,1.35412,1.35762,207168
2013.02.01,00:00,1.35752,1.37112,1.35726,1.36554,311656
2013.02.04,00:00,1.36532,1.36600,1.35052,1.35121,235315
2013.02.05,00:00,1.35135,1.35976,1.34583,1.35816,309792
2013.02.06,00:00,1.35800,1.35960,1.34933,1.35200,267113
2013.02.07,00:00,1.35217,1.35775,1.33705,1.33956,338491
2013.02.08,00:00,1.33993,1.34290,1.33533,1.33659,254609
2013.02.11,00:00,1.33673,1.34275,1.33571,1.34058,203663
2013.02.12,00:00,1.34027,1.34757,1.33636,1.34526,256116
2013.02.13,00:00,1.34551,1.35202,1.34262,1.34498,239910
2013.02.14,00:00,1.34508,1.34557,1.33151,1.33624,255841
2013.02.15,00:00,1.33669,1.33932,1.33062,1.33620,230799
2013.02.18,00:00,1.33492,1.33795,1.33213,1.33499,151340
2013.02.19,00:00,1.33514,1.33960,1.33282,1.33860,200078
2013.02.20,00:00,1.33864,1.34342,1.32709,1.32746,275544
2013.02.21,00:00,1.32857,1.32898,1.31611,1.31876,282337
2013.02.22,00:00,1.31873,1.32455,1.31450,1.31874,228984
2013.02.25,00:00,1.32163,1.33186,1.30477,1.30605,221025
2013.02.26,00:00,1.30580,1.31224,1.30181,1.30600,256504
2013.02.27,00:00,1.30588,1.31470,1.30413,1.31375,196945
2013.02.28,00:00,1.31327,1.31620,1.30531,1.30546,154884
2013.03.01,00:00,1.30562,1.31012,1.29666,1.30213,167280
2013.03.04,00:00,1.30116,1.30313,1.29822,1.30247,124359
2013.03.05,00:00,1.30261,1.30753,1.30102,1.30507,133502
2013.03.06,00:00,1.30500,1.30704,1.29649,1.29659,119945
2013.03.07,00:00,1.29707,1.31184,1.29674,1.31047,156628
2013.03.08,00:00,1.31046,1.31348,1.29550,1.29976,151768
2013.03.11,00:00,1.29995,1.30535,1.29793,1.30456,120886
2013.03.12,00:00,1.30455,1.30745,1.29911,1.30278,162486
2013.03.13,00:00,1.30276,1.30649,1.29232,1.29598,170728
2013.03.14,00:00,1.29598,1.30325,1.29111,1.30026,173392
2013.03.15,00:00,1.30025,1.31072,1.29991,1.30748,174398
2013.03.18,00:00,1.29192,1.29956,1.28819,1.29576,207322
2013.03.19,00:00,1.29576,1.29696,1.28438,1.28663,217021
2013.03.20,00:00,1.28663,1.29782,1.28565,1.29440,194167
2013.03.21,00:00,1.29440,1.29554,1.28799,1.28941,207885
2013.03.22,00:00,1.28940,1.30101,1.28881,1.29835,183143
2013.03.25,00:00,1.29617,1.30484,1.28296,1.28482,226111
2013.03.26,00:00,1.28484,1.28896,1.28258,1.28557,186282
2013.03.27,00:00,1.28558,1.28670,1.27508,1.27767,175939
2013.03.28,00:00,1.27772,1.28445,1.27552,1.28144,163768
2013.03.29,00:00,1.28144,1.28371,1.27920,1.28113,42369
2013.04.01,00:00,1.28036,1.28679,1.27712,1.28470,87641
